card_number,name,team,designations
BSA2-DGU,Denzer Guzman,Angels,RC
BSA2-DM,Dale Murphy,Atlanta Braves,
BSA2-DV,Daulton Varsho,Toronto Blue Jays,
BSA2-EG,Eric Gagne,Los Angeles Dodgers,
BSA2-FL,Fred Lynn,Boston Red Sox,
BSA2-GC,Garrett Crochet,Boston Red Sox,
BSA2-GK,George Kirby,Seattle Mariners,
BSA2-GV,George Valera,Cleveland Guardians,RC
BSA2-HB,Harrison Bader,San Francisco Giants,
BSA2-HBA,Hunter Barco,Pittsburgh Pirates,RC
BSA2-HF,Harry Ford,Washington Nationals,RC
BSA2-HHA,Hayden Harris,Atlanta Braves,RC
BSA2-JB,Jay Buhner,Seattle Mariners,
BSA2-JC,Junior Caminero,Tampa Bay Rays,
BSA2-JD,Jhoan Duran,Philadelphia Phillies,
BSA2-JG,Jhostynxon Garcia,Pittsburgh Pirates,RC
BSA2-JJ,Jared Jones,Pittsburgh Pirates,
BSA2-JJU,Josh Jung,Texas Rangers,
BSA2-JL,Jesús Luzardo,Philadelphia Phillies,
BSA2-JM,Jacob Melton,Tampa Bay Rays,RC
BSA2-JO,James Outman,Minnesota Twins,
BSA2-JR,Jim Rice,Boston Red Sox,
BSA2-JS,Justin Steele,Chicago Cubs,
BSA2-JW,Jack Winkler,Houston Astros,RC
BSA2-LC,Luis Castillo,Seattle Mariners,
BSA2-MB,Michael Busch,Chicago Cubs,
BSA2-MC,Matt Chapman,San Francisco Giants,
BSA2-MF,Mitch Farris,Angels,RC
BSA2-MG,Mark Grace,Chicago Cubs,
BSA2-MM,Max Muncy,Los Angeles Dodgers,
BSA2-MMI,Munetaka Murakami,Chicago White Sox,RC
BSA2-MMU,Mark Mulder,St. Louis Cardinals,
BSA2-MV,Mark Vientos,New York Mets,
BSA2-MY,Michael Young,Texas Rangers,
BSA2-NL,Nick Lodolo,Cincinnati Reds,
BSA2-NM,Noelvi Marte,Cincinnati Reds,
BSA2-NMC,Nolan McLean,New York Mets,RC
BSA2-NS,Nolan Schanuel,Angels,
BSA2-OC,Owen Caissie,Miami Marlins,RC
BSA2-PB,Patrick Bailey,San Francisco Giants,
BSA2-PH,Petey Halpin,Cleveland Guardians,RC
BSA2-PK,Paul Konerko,Chicago White Sox,
BSA2-PM,Paul Molitor,Toronto Blue Jays,
BSA2-PME,Parker Messick,Cleveland Guardians,RC
BSA2-PO,Paul O'Neill,New York Yankees,
BSA2-PT,Payton Tolle,Boston Red Sox,RC
BSA2-QP,Quinn Priester,Milwaukee Brewers,
BSA2-RF,Richard Fitts,St. Louis Cardinals,
BSA2-RFL,Rafael Flores,Pittsburgh Pirates,RC
BSA2-RM,Rolddy Muñoz,Atlanta Braves,RC
BSA2-SB,Shane Bieber,Toronto Blue Jays,
BSA2-SC,Steve Carlton,Philadelphia Phillies,
BSA2-SG,Sonny Gray,Boston Red Sox,
BSA2-SL,Shea Langeliers,Athletics,
BSA2-SR,Scott Rolen,St. Louis Cardinals,
BSA2-SS,Sal Stewart,Cincinnati Reds,RC
BSA2-TB,Tanner Bibee,Cleveland Guardians,
BSA2-TH,Tim Hudson,Atlanta Braves,
BSA2-TI,Tatsuya Imai,Houston Astros,RC
BSA2-WB,Warming Bernabel,Washington Nationals,RC
BSA2-WL,Wyatt Langford,Texas Rangers,
BSA2-YF,Yanquiel Fernández,New York Yankees,RC
BSA2-ZC,Zach Cole,Houston Astros,RC
