card_number,name,team,designations
MLM2-JTR,J.T. Realmuto,Philadelphia Phillies,
MLM2-JW,James Wood,Washington Nationals,RC
MLM2-JWI,Jacob Wilson,Athletics,RC
MLM2-KA,Kevin Alcántara,Chicago Cubs,RC
MLM2-KB,Kris Bryant,Colorado Rockies,
MLM2-KR,Kumar Rocker,Texas Rangers,RC
MLM2-KS,Kyle Schwarber,Philadelphia Phillies,
MLM2-LAC,Luisangel Acuña,New York Mets,RC
MLM2-LB,Lawrence Butler,Athletics,
MLM2-LR,Luis Robert Jr.,Chicago White Sox,
MLM2-MH,Michael Harris II,Atlanta Braves,
MLM2-MM,Max Muncy,Los Angeles Dodgers,
MLM2-MMA,Manny Machado,San Diego Padres,
MLM2-MMC,Michael McGreevy,St. Louis Cardinals,RC
MLM2-MO,Matt Olson,Atlanta Braves,
MLM2-MT,Mike Trout,Angels,
MLM2-MW,Masyn Winn,St. Louis Cardinals,
MLM2-NA,Nolan Arenado,St. Louis Cardinals,
MLM2-NAJ,Nacho Alvarez Jr.,Atlanta Braves,RC
MLM2-NS,Nolan Schanuel,Angels,
MLM2-OA,Ozzie Albies,Atlanta Braves,
MLM2-OC,Oneil Cruz,Pittsburgh Pirates,
MLM2-PA,Pete Alonso,New York Mets,
MLM2-PC,Pete Crow-Armstrong,Chicago Cubs,
MLM2-PS,Paul Skenes,Pittsburgh Pirates,
MLM2-RA,Ronald Acuña Jr.,Atlanta Braves,
MLM2-RD,Rafael Devers,Boston Red Sox,
MLM2-RG,Riley Greene,Detroit Tigers,
MLM2-RH,Rece Hinds,Cincinnati Reds,RC
MLM2-RLO,Rhett Lowder,Cincinnati Reds,RC
MLM2-SI,Shota Imanaga,Chicago Cubs,
MLM2-SP,Salvador Perez,Kansas City Royals,
MLM2-SS,Seiya Suzuki,Chicago Cubs,
MLM2-SSC,Spencer Schwellenbach,Atlanta Braves,RC
MLM2-TC,Triston Casas,Boston Red Sox,
MLM2-TS,Trevor Story,Boston Red Sox,
MLM2-TSA,Thomas Saggese,St. Louis Cardinals,RC
MLM2-TSW,Trey Sweeney,Detroit Tigers,RC
MLM2-TT,Trea Turner,Philadelphia Phillies,
MLM2-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
MLM2-WC,William Contreras,Milwaukee Brewers,
MLM2-WL,Wyatt Langford,Texas Rangers,
MLM2-WS,Will Smith,Los Angeles Dodgers,
MLM2-XB,Xander Bogaerts,San Diego Padres,
MLM2-YA,Yordan Alvarez,Houston Astros,
MLM2-YD,Yu Darvish,San Diego Padres,
MLM2-YY,Yoshinobu Yamamoto,Los Angeles Dodgers,
MLM2-ZD,Zach Dezenzo,Houston Astros,RC
MLM2-ZM,Zebby Matthews,Minnesota Twins,RC
MLM2-ZW,Zack Wheeler,Philadelphia Phillies,
