card_number,name,team,designations
150-72,Roberto Clemente,Pittsburgh Pirates,GP
150-73,Derek Jeter,New York Yankees,GP
150-74,Miguel Cabrera,Detroit Tigers,GP
150-75,Mike Trout,Angels,GP
150-76,Bob Gibson,St. Louis Cardinals,GP
150-77,Al Kaline,Detroit Tigers,GP
150-78,Albert Pujols,Angels,GP
150-79,Wade Boggs,Boston Red Sox,GP
150-80,David Ortiz,Boston Red Sox,GP
150-81,Willie McCovey,San Francisco Giants,GP
150-82,Tom Seaver,New York Mets,GP
150-83,Steve Carlton,Philadelphia Phillies,GP
150-84,Ty Cobb,Detroit Tigers,GP
150-85,Carl Yastrzemski,Boston Red Sox,GP
150-86,Pedro Martinez,Boston Red Sox,GP
150-87,Juan Marichal,San Francisco Giants,GP
150-88,Nolan Ryan,Houston Astros,GP
150-89,Hank Aaron,Milwaukee Braves,GP
150-90,Ted Williams,Boston Red Sox,GP
150-91,Bob Feller,Cleveland Indians,GP
150-92,Duke Snider,Brooklyn Dodgers,GP
150-93,Eddie Mathews Boston Braves Greatest Players,,
150-94,Warren Spahn,Milwaukee Braves,GP
150-95,George Brett,Kansas City Royals,GP
150-96,Brooks Robinson,Baltimore Orioles,GP
150-97,Lou Brock,St. Louis Cardinals,GP
150-98,Jim Palmer,Baltimore Orioles,GP
150-99,Harmon Killebrew,Minnesota Twins,GP
150-100,Ichiro,Seattle Mariners,GP
150-101,Ty Cobb,Detroit Tigers,GS
150-102,Babe Ruth,Boston Red Sox,GS
150-103,Jake Arrieta,Chicago Cubs,GS
150-104,Ichiro,Seattle Mariners,GS
150-105,Rickey Henderson,Oakland Athletics,GS
150-106,Rickey Henderson,New York Yankees,GS
150-107,Frank Thomas,Chicago White Sox,GS
150-108,Jeff Bagwell,Houston Astros,GS
150-109,Mookie Betts,Boston Red Sox,GS
150-110,Albert Pujols,St. Louis Cardinals,GS
150-111,Jacob deGrom,New York Mets,GS
150-112,Pedro Martinez,Boston Red Sox,GS
150-113,Bob Gibson,St. Louis Cardinals,GS
150-114,Ichiro,Seattle Mariners,GS
150-115,Steve Carlton,Philadelphia Phillies,GS
150-116,Carl Yastrzemski,Boston Red Sox,GS
150-117,Miguel Cabrera,Detroit Tigers,GS
150-118,Lou Gehrig,New York Yankees,GS
150-119,Tom Seaver,New York Mets,GS
150-120,Roger Maris,New York Yankees,GS
150-121,Clayton Kershaw,Los Angeles Dodgers,GS
150-122,Jackie Robinson,Brooklyn Dodgers,GS
150-123,Sandy Koufax,Los Angeles Dodgers,GS
150-124,Ted Williams,Boston Red Sox,GS
150-125,Randy Johnson,Arizona Diamondbacks,GS
150-126,Juan Marichal,San Francisco Giants,GS
150-127,Ernie Banks,Chicago Cubs,GS
150-128,Mark McGwire,St. Louis Cardinals,GS
150-129,Todd Helton,Colorado Rockies,GS
150-130,Albert Pujols,St. Louis Cardinals,GS
150-131,Bryce Harper,Washington Nationals,GS
150-132,Mike Trout,Angels,GS
150-133,Joe Morgan,Cincinnati Reds,GS
150-134,Nolan Ryan,California Angels,GS
150-135,Hank Aaron,Milwaukee Braves,GS
150-136,Mark McGwire,Oakland Athletics,GS
150-137,Mike Trout,Angels,GS
150-138,Robin Yount,Milwaukee Brewers,GS
150-139,Zack Greinke,Los Angeles Dodgers,GS
150-140,Nolan Ryan,Texas Rangers,GS
150-141,Mike Piazza,Los Angeles Dodgers,GS
150-142,Cal Ripken Jr.,Baltimore Orioles,GS
150-143,Willie McCovey,San Francisco Giants,GS
150-144,Rod Carew,Minnesota Twins,GS
150-145,Pedro Martinez,Boston Red Sox,GS
150-146,Babe Ruth,New York Yankees,GS
150-147,Aaron Judge,New York Yankees,GS
150-148,Lou Gehrig,New York Yankees,GS
150-149,Babe Ruth,New York Yankees,GS
150-150,Jim Rice,Boston Red Sox,GS
