card_number,name,team,designations
BSA-MIT,Garrett Mitchell,Milwaukee Brewers,RC
BSA-MK,Max Kepler,Minnesota Twins,
BSA-ML,Matthew Liberatore,St. Louis Cardinals,RC
BSA-MM,Michael Massey,Kansas City Royals,RC
BSA-MME,Max Meyer,Miami Marlins,RC
BSA-MMI,Miles Mikolas,St. Louis Cardinals,
BSA-MTE,Mark Teixeira,New York Yankees,
BSA-MTR,Mike Trout,Angels,
BSA-NG,Nolan Gorman,St. Louis Cardinals,RC
BSA-NJ,Nolan Jones,Cleveland Guardians,RC
BSA-NP,Nick Pratto,Kansas City Royals,RC
BSA-NRY,Nolan Ryan,Houston Astros,
BSA-OG,Oscar Gonzalez,Cleveland Guardians,RC
BSA-OP,Oswald Peraza,New York Yankees,RC
BSA-ORT,David Ortiz,Boston Red Sox,
BSA-PA,Pete Alonso,New York Mets,
BSA-PIA,Mike Piazza,New York Mets,
BSA-PM,Paul Molitor,Milwaukee Brewers,
BSA-PMA,Pedro Martinez,Boston Red Sox,
BSA-PO,Paul O'Neill,New York Yankees,
BSA-RF,Rollie Fingers,Oakland Athletics,
BSA-RG,Riley Greene,Detroit Tigers,RC
BSA-RH,Ryan Howard,Philadelphia Phillies,
BSA-RJO,Randy Johnson,Seattle Mariners,
BSA-RKR,Ryan Kreidler,Detroit Tigers,RC
BSA-SB,Seth Brown,Oakland Athletics,
BSA-SCH,Mike Schmidt,Philadelphia Phillies,
BSA-SL,Shea Langeliers,Oakland Athletics,RC
BSA-SO,Shohei Ohtani,Angels,
BSA-TC,Triston Casas,Boston Red Sox,RC
BSA-TFR,Tyler Freeman,Cleveland Guardians,RC
BSA-TH,Trevor Hoffman,San Diego Padres,
BSA-TM,Tyler Mahle,Minnesota Twins,
BSA-TOG,Michael Toglia,Colorado Rockies,RC
BSA-TOH,Tommy Henry,Arizona Diamondbacks,RC
BSA-TR,Trevor Rogers,Miami Marlins,
BSA-TRT,Trea Turner,Los Angeles Dodgers,
BSA-TS,Tim Salmon,California Angels,
BSA-TSW,Travis Swaggerty,Pittsburgh Pirates,RC
BSA-TT,Tyrone Taylor,Milwaukee Brewers,
BSA-TVA,Terrin Vavra,Baltimore Orioles,RC
BSA-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
BSA-VGR,Vaughn Grissom,Atlanta Braves,RC
BSA-VP,Vinnie Pasquantino,Kansas City Royals,RC
BSA-WA,Ken Waldichuk,Oakland Athletics,RC
BSA-WBE,Will Benson,Cleveland Guardians,RC
BSA-WC,William Contreras,Atlanta Braves,
BSA-XZC,Xzavion Curry,Cleveland Guardians,RC
BSA-ZP,Zach Plesac,Cleveland Guardians,
BSA-ZT,Zack Thompson,St. Louis Cardinals,RC
