card_number,name,team,designations
MLM-LW,Logan Webb,San Francisco Giants,
MLM-MB,Mookie Betts,Los Angeles Dodgers,
MLM-MC,Miguel Cabrera,Detroit Tigers,
MLM-MH,Michael Harris II,Atlanta Braves,
MLM-MM,Manny Machado,San Diego Padres,
MLM-MMU,Max Muncy,Los Angeles Dodgers,
MLM-MS,Marcus Semien,Texas Rangers,
MLM-MT,Mike Trout,Angels,
MLM-MY,Mike Yastrzemski,San Francisco Giants,
MLM-MYO,Masataka Yoshida,Boston Red Sox,
MLM-NA,Nolan Arenado,St. Louis Cardinals,
MLM-OA,Ozzie Albies,Atlanta Braves,
MLM-OC,Oneil Cruz,Pittsburgh Pirates,
MLM-PA,Pete Alonso,New York Mets,
MLM-PG,Paul Goldschmidt,St. Louis Cardinals,
MLM-RA,Randy Arozarena,Tampa Bay Rays,
MLM-RAJ,Ronald Acuña Jr.,Atlanta Braves,
MLM-RD,Rafael Devers,Boston Red Sox,
MLM-RG,Riley Greene,Detroit Tigers,
MLM-RM,Ryan Mountcastle,Baltimore Orioles,
MLM-SA,Sandy Alcantara,Miami Marlins,
MLM-SM,Shane McClanahan,Tampa Bay Rays,
MLM-SO,Shohei Ohtani,Angels,
MLM-SP,Salvador Perez,Kansas City Royals,
MLM-SS,Seiya Suzuki,Chicago Cubs,
MLM-ST,Spencer Torkelson,Detroit Tigers,
MLM-TM,Triston McKenzie,Cleveland Guardians,
MLM-TT,Trea Turner,Philadelphia Phillies,
MLM-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
MLM-WC,Willson Contreras,St. Louis Cardinals,
MLM-XB,Xander Bogaerts,San Diego Padres,
MLM-YA,Yordan Alvarez,Houston Astros,
MLM2-AB,Alec Bohm,Philadelphia Phillies,
MLM2-ABE,Andrew Benintendi,Chicago White Sox,
MLM2-AR,Anthony Rizzo,New York Yankees,
MLM2-BC,Brandon Crawford,San Francisco Giants,
MLM2-CA,CJ Abrams,Washington Nationals,
MLM2-CB,Charlie Blackmon,Colorado Rockies,
MLM2-CMO,Christopher Morel,Chicago Cubs,
MLM2-CMU,Cedric Mullins,Baltimore Orioles,
MLM2-CRA,Cal Raleigh,Seattle Mariners,
MLM2-GH,Gunnar Henderson,Baltimore Orioles,
MLM2-GM,Garrett Mitchell,Milwaukee Brewers,
MLM2-GMO,Gabriel Moreno,Arizona Diamondbacks,
MLM2-HB,Hunter Brown,Houston Astros,
MLM2-JAB,José Abreu,Houston Astros,
MLM2-JCR,Jake Cronenworth,San Diego Padres,
MLM2-JDU,Jarren Duran,Boston Red Sox,
MLM2-JJ,Josh Jung,Texas Rangers,
MLM2-JO,James Outman,Los Angeles Dodgers,
MLM2-JTR,J.T. Realmuto,Philadelphia Phillies,
MLM2-JWA,Jordan Walker,St. Louis Cardinals,
MLM2-KG,Kevin Gausman,Toronto Blue Jays,
MLM2-KM,Ketel Marte,Arizona Diamondbacks,
MLM2-LR,Luis Robert Jr.,Chicago White Sox,
MLM2-MH,Michael Harris II,Atlanta Braves,
MLM2-MTR,Mike Trout,Angels,
MLM2-MY,Mike Yastrzemski,San Francisco Giants,
MLM2-NC,Nick Castellanos,Philadelphia Phillies,
MLM2-NG,Nolan Gorman,St. Louis Cardinals,
MLM2-OC,Oneil Cruz,Pittsburgh Pirates,
MLM2-RA,Randy Arozarena,Tampa Bay Rays,
MLM2-RAJ,Ronald Acuña Jr.,Atlanta Braves,
MLM2-RG,Riley Greene,Detroit Tigers,
MLM2-RL,Royce Lewis,Minnesota Twins,
MLM2-SA,Sandy Alcantara,Miami Marlins,
MLM2-SM,Starling Marte,New York Mets,
MLM2-SS,Seiya Suzuki,Chicago Cubs,
MLM2-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
MLM2-WA,Willy Adames,Milwaukee Brewers,
MLM2-WC,William Contreras,Milwaukee Brewers,
MLM2-WS,Will Smith,Los Angeles Dodgers,
MLM2-XB,Xander Bogaerts,San Diego Padres,
MLM2-ZGA,Zac Gallen,Arizona Diamondbacks,
