card_number,name,team,designations
ITN-YA,Yordan Alvarez,Houston Astros,
ITN-YC,Yennier Cano,Baltimore Orioles,
ITN-YD,Yandy Díaz,Tampa Bay Rays,
ITN-ZG,Zac Gallen,Arizona Diamondbacks,
ITN2-AB,Alex Bregman,Houston Astros,
ITN2-AR,Adley Rutschman,Baltimore Orioles,
ITN2-BB,Bo Bichette,Toronto Blue Jays,
ITN2-BC,Brandon Crawford,San Francisco Giants,
ITN2-BH,Bryce Harper,Philadelphia Phillies,
ITN2-BN,Brandon Nimmo,New York Mets,
ITN2-BR,Bryan Reynolds,Pittsburgh Pirates,
ITN2-BW,Bobby Witt Jr.,Kansas City Royals,
ITN2-CB,Cody Bellinger,Chicago Cubs,
ITN2-CBL,Charlie Blackmon,Colorado Rockies,
ITN2-CBU,Corbin Burnes,Milwaukee Brewers,
ITN2-CC,Carlos Correa,Minnesota Twins,
ITN2-CCA,Corbin Carroll,Arizona Diamondbacks,
ITN2-CM,Cedric Mullins,Baltimore Orioles,
ITN2-CY,Christian Yelich,Milwaukee Brewers,
ITN2-DS,Dansby Swanson,Chicago Cubs,
ITN2-EJ,Eloy Jiménez,Chicago White Sox,
ITN2-FL,Francisco Lindor,New York Mets,
ITN2-GS,George Springer,Toronto Blue Jays,
ITN2-HG,Hunter Greene,Cincinnati Reds,
ITN2-JA,José Abreu,Houston Astros,
ITN2-JAL,Jose Altuve,Houston Astros,
ITN2-JBA,Javier Báez,Detroit Tigers,
ITN2-JC,Jazz Chisholm Jr.,Miami Marlins,
ITN2-JI,Jonathan India,Cincinnati Reds,
ITN2-JM,Joe Musgrove,San Diego Padres,
ITN2-JR,J.T. Realmuto,Philadelphia Phillies,
ITN2-JS,Juan Soto,San Diego Padres,
ITN2-JV,Joey Votto,Cincinnati Reds,
ITN2-KB,Kris Bryant,Colorado Rockies,
ITN2-KT,Kyle Tucker,Houston Astros,
ITN2-LA,Luis Arraez,Miami Marlins,
ITN2-MB,Mookie Betts,Los Angeles Dodgers,
ITN2-MC,Miguel Cabrera,Detroit Tigers,
ITN2-MF,Max Fried,Atlanta Braves,
ITN2-MM,Manny Machado,San Diego Padres,
ITN2-MT,Mike Trout,Angels,
ITN2-MY,Mike Yastrzemski,San Francisco Giants,
ITN2-NH,Nico Hoerner,Chicago Cubs,
ITN2-OA,Ozzie Albies,Atlanta Braves,
ITN2-PA,Pete Alonso,New York Mets,
ITN2-RA,Randy Arozarena,Tampa Bay Rays,
ITN2-RAJ,Ronald Acuña Jr.,Atlanta Braves,
ITN2-RD,Rafael Devers,Boston Red Sox,
ITN2-RG,Riley Greene,Detroit Tigers,
ITN2-RM,Ryan Mountcastle,Baltimore Orioles,
ITN2-SA,Sandy Alcantara,Miami Marlins,
ITN2-SP,Salvador Perez,Kansas City Royals,
ITN2-TA,Tim Anderson,Chicago White Sox,
ITN2-TS,Trevor Story,Boston Red Sox,
ITN2-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
ITN2-XB,Xander Bogaerts,San Diego Padres,
ITN2-YA,Yordan Alvarez,Houston Astros,
ITN2-YD,Yu Darvish,San Diego Padres,
ITN2-ZW,Zack Wheeler,Philadelphia Phillies,
