card_number,name,team,designations
MLMA2-BR,Bryan Reynolds,Pittsburgh Pirates,
MLMA2-BW,Bernie Williams,New York Yankees,
MLMA2-BWJ,Bobby Witt Jr.,Kansas City Royals,
MLMA2-CAR,Corbin Carroll,Arizona Diamondbacks,
MLMA2-CB,Craig Biggio,Houston Astros,
MLMA2-CF,Cecil Fielder,Detroit Tigers,
MLMA2-CJ,Cristian Javier,Houston Astros,
MLMA2-CM,Curtis Mead,Tampa Bay Rays,RC
MLMA2-DL,Derrek Lee,Chicago Cubs,
MLMA2-DM,Dale Murphy,Atlanta Braves,
MLMA2-DP,Dustin Pedroia,Boston Red Sox,
MLMA2-DW,Dontrelle Willis,Florida Marlins,
MLMA2-ED,Elly De La Cruz,Cincinnati Reds,RC
MLMA2-EP,Everson Pereira,New York Yankees,RC
MLMA2-FP,Freddy Peralta,Milwaukee Brewers,
MLMA2-FT,Fernando Tatis Jr.,San Diego Padres,
MLMA2-GAL,Zac Gallen,Arizona Diamondbacks,
MLMA2-GM,Gabriel Moreno,Arizona Diamondbacks,
MLMA2-GW,Gavin Williams,Cleveland Guardians,RC
MLMA2-HAY,Ke'Bryan Hayes,Pittsburgh Pirates,
MLMA2-HD,Henry Davis,Pittsburgh Pirates,RC
MLMA2-HP,Hunter Pence,San Francisco Giants,
MLMA2-JB,José Berríos,Toronto Blue Jays,
MLMA2-JC,Jazz Chisholm Jr.,Miami Marlins,
MLMA2-JD,Jasson Domínguez,New York Yankees,RC
MLMA2-JG,Juan Gonzalez,Texas Rangers,
MLMA2-JM,Joe Musgrove,San Diego Padres,
MLMA2-JMO,Justin Morneau,Minnesota Twins,
MLMA2-JR,Julio Rodríguez,Seattle Mariners,
MLMA2-JS,Juan Soto,New York Yankees,
MLMA2-JV,Jason Varitek,Boston Red Sox,
MLMA2-JW,Jordan Westburg,Baltimore Orioles,RC
MLMA2-KH,Kyle Harrison,San Francisco Giants,RC
MLMA2-KT,Kyle Tucker,Houston Astros,
MLMA2-LA,Luis Arraez,Miami Marlins,
MLMA2-LC,Luis Castillo,Seattle Mariners,
MLMA2-LM,Luis Matos,San Francisco Giants,RC
MLMA2-MC,Matt Chapman,Toronto Blue Jays,
MLMA2-MG,Mark Grace,Chicago Cubs,
MLMA2-MOR,Christopher Morel,Chicago Cubs,
MLMA2-MS,Marcus Semien,Texas Rangers,
MLMA2-MT,Mike Trout,Angels,
MLMA2-MW,Masyn Winn,St. Louis Cardinals,RC
MLMA2-NC,Nestor Cortes,New York Yankees,
MLMA2-NH,Nico Hoerner,Chicago Cubs,
MLMA2-NJ,Nolan Jones,Colorado Rockies,
MLMA2-NM,Noelvi Marte,Cincinnati Reds,RC
MLMA2-OS,Ozzie Smith,St. Louis Cardinals,
MLMA2-PA,Pete Alonso,New York Mets,
MLMA2-PK,Paul Konerko,Chicago White Sox,
MLMA2-PO,Paul O'Neill,New York Yankees,
MLMA2-RA,Randy Arozarena,Tampa Bay Rays,
MLMA2-RAJ,Ronald Acuña Jr.,Atlanta Braves,
MLMA2-REY,José Reyes,New York Mets,
MLMA2-RH,Ryan Howard,Philadelphia Phillies,
MLMA2-RIC,Jim Rice,Boston Red Sox,
MLMA2-RM,Ronny Mauricio,New York Mets,RC
MLMA2-SF,Sal Frelick,Milwaukee Brewers,RC
MLMA2-SG,Steve Garvey,Los Angeles Dodgers,
MLMA2-SM,Starling Marte,New York Mets,
MLMA2-SMO,John Smoltz,Atlanta Braves,
MLMA2-ST,Spencer Torkelson,Detroit Tigers,
MLMA2-STE,Tyler Stephenson,Cincinnati Reds,
MLMA2-TG,Tom Glavine,Atlanta Braves,
MLMA2-TH,Tim Hudson,Atlanta Braves,
MLMA2-TS,Tyler Soderstrom,Oakland Athletics,RC
MLMA2-TT,Trea Turner,Philadelphia Phillies,
MLMA2-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
MLMA2-WS,Will Smith,Los Angeles Dodgers,
MLMA2-YA,Yordan Alvarez,Houston Astros,
MLMA2-ZG,Zack Gelof,Oakland Athletics,RC
