card_number,name,team,designations
85TB-5,Trey Mancini,Baltimore Orioles,
85TB-6,Andrew Benintendi,Boston Red Sox,
85TB-7,David Ortiz,Boston Red Sox,
85TB-8,Javier Baez,Chicago Cubs,
85TB-9,Tim Anderson,Chicago White Sox,
85TB-10,Jose Abreu,Chicago White Sox,
85TB-11,Sonny Gray,Cincinnati Reds,
85TB-12,Eugenio Suarez,Cincinnati Reds,
85TB-13,Barry Larkin,Cincinnati Reds,
85TB-14,Mike Clevinger,Cleveland Indians,
85TB-15,Carlos Santana,Cleveland Indians,
85TB-16,Trevor Story,Colorado Rockies,
85TB-17,Charlie Blackmon,Colorado Rockies,
85TB-18,Gerrit Cole,New York Yankees,
85TB-19,Carlos Correa,Houston Astros,
85TB-20,Jorge Soler,Kansas City Royals,
85TB-21,Cody Bellinger,Los Angeles Dodgers,
85TB-22,Corey Seager,Los Angeles Dodgers,
85TB-23,Lorenzo Cain,Milwaukee Brewers,
85TB-24,Nelson Cruz,Minnesota Twins,
85TB-25,Miguel Sano,Minnesota Twins,
85TB-26,Robinson Cano,New York Mets,
85TB-27,Marcus Stroman,New York Mets,
85TB-28,Masahiro Tanaka,New York Yankees,
85TB-29,Giancarlo Stanton,New York Yankees,
85TB-30,DJ LeMahieu,New York Yankees,
85TB-31,Matt Olson,Oakland Athletics,
85TB-32,Mookie Betts,Los Angeles Dodgers,
85TB-33,Marcus Semien,Oakland Athletics,
85TB-34,Aaron Nola,Philadelphia Phillies,
85TB-35,J.T. Realmuto,Philadelphia Phillies,
85TB-36,Andrew McCutchen,Philadelphia Phillies,
85TB-37,Josh Bell,Pittsburgh Pirates,
85TB-38,Trent Grisham,San Diego Padres,RC
85TB-39,Buster Posey,San Francisco Giants,
85TB-40,Mike Yastrzemski,San Francisco Giants,
85TB-41,Kyle Lewis,Seattle Mariners,RC
85TB-42,Randy Johnson,Seattle Mariners,
85TB-43,Jack Flaherty,St. Louis Cardinals,
85TB-44,Jose Canseco,Oakland Athletics,
85TB-45,Tyler Glasnow,Tampa Bay Rays,
85TB-46,Joey Gallo,Texas Rangers,
85TB-47,Luis Robert,Chicago White Sox,RC
85TB-48,Roberto Alomar,Toronto Blue Jays,
85TB-49,Stephen Strasburg,Washington Nationals,
85TB-50,Trea Turner,Washington Nationals,
